port_label,quarter_label,index_label,MissingValue
"China, Ningbo",Q4 2013,1293.21,
"China, Ningbo",Q1 2014,1244.6,
"China, Ningbo",Q2 2014,1256.6,
"China, Ningbo",Q3 2014,1296.4,
"China, Ningbo",Q4 2014,1250.1,
"China, Ningbo",Q1 2015,1264.44,
"China, Ningbo",Q2 2015,1303.98,
"China, Ningbo",Q3 2015,1382.71,
"China, Ningbo",Q4 2015,1351.57,
"China, Ningbo",Q1 2016,1325.22,
"China, Ningbo",Q2 2016,1328.7,
"China, Ningbo",Q3 2016,1348,
"China, Ningbo",Q4 2016,1326.91,
"China, Ningbo",Q1 2017,1343.8,
"China, Ningbo",Q2 2017,1411.46,
"China, Ningbo",Q3 2017,1447.18,
"China, Ningbo",Q4 2017,1465.47,
"China, Ningbo",Q1 2018,1510.76,
"China, Ningbo",Q2 2018,1539.37,
"China, Ningbo",Q3 2018,1501.86,
"China, Ningbo",Q4 2018,1498.32,
"China, Ningbo",Q1 2019,1472.06,
"China, Ningbo",Q2 2019,1492.98,
"China, Ningbo",Q3 2019,1498.28,
"China, Ningbo",Q4 2019,1479.35,
"China, Ningbo",Q1 2020,1477.42,
"China, Ningbo",Q2 2020,1448.94,
"China, Ningbo",Q3 2020,1526.46,
"China, Ningbo",Q4 2020,1540.44,
"China, Ningbo",Q1 2021,1562.14,
"China, Ningbo",Q2 2021,1614.51,
"China, Ningbo",Q3 2021,1663.62,
"China, Ningbo",Q4 2021,1671.68,
"China, Ningbo",Q1 2022,1689.55,
"China, Ningbo",Q2 2022,1719.22,
"China, Ningbo",Q3 2022,1765.34,
"China, Ningbo",Q4 2022,1779.61,
"China, Ningbo",Q1 2023,1772.05,
"China, Ningbo",Q2 2023,1817.23,
"China, Ningbo",Q3 2023,1828.32,
"China, Ningbo",Q4 2023,1858.45,
"China, Ningbo",Q1 2024,1834.32,
"China, Ningbo",Q2 2024,1856.55,
"China, Ningbo",Q3 2024,1940.59,
"China, Ningbo",Q4 2024,2049.78,
"China, Ningbo",Q1 2025,2042.95,
"China, Panjin",Q2 2018,28.56,
"China, Panjin",Q3 2018,28.56,
"China, Panjin",Q1 2019,21.94,
"China, Panjin",Q2 2019,21.94,
"China, Qingdao",Q1 2006,579.91,
"China, Qingdao",Q2 2006,599.53,
"China, Qingdao",Q3 2006,615.71,
"China, Qingdao",Q4 2006,619.92,
"China, Qingdao",Q1 2007,649.14,
"China, Qingdao",Q2 2007,673.06,
"China, Qingdao",Q3 2007,677.43,
"China, Qingdao",Q4 2007,688.37,
"China, Qingdao",Q1 2008,694.61,
"China, Qingdao",Q2 2008,699.22,
"China, Qingdao",Q3 2008,727.52,
"China, Qingdao",Q4 2008,723.81,
"China, Qingdao",Q1 2009,713.04,
"China, Qingdao",Q2 2009,756.85,
"China, Qingdao",Q3 2009,700.35,
"China, Qingdao",Q4 2009,667.53,
"China, Qingdao",Q1 2010,699.28,
"China, Qingdao",Q2 2010,724,
"China, Qingdao",Q3 2010,779.3,
"China, Qingdao",Q4 2010,785.91,
"China, Qingdao",Q1 2011,836.76,
"China, Qingdao",Q2 2011,826.31,
"China, Qingdao",Q3 2011,796.5,
"China, Qingdao",Q4 2011,772.02,
"China, Qingdao",Q1 2012,760.06,
"China, Qingdao",Q2 2012,738.73,
"China, Qingdao",Q3 2012,754.41,
"China, Qingdao",Q4 2012,755.83,
"China, Qingdao",Q1 2013,762.38,
"China, Qingdao",Q2 2013,767.41,
"China, Qingdao",Q3 2013,789.01,
"China, Qingdao",Q4 2013,796.26,
"China, Qingdao",Q1 2014,775.65,
"China, Qingdao",Q2 2014,806.62,
"China, Qingdao",Q3 2014,826.43,
"China, Qingdao",Q4 2014,832.42,
"China, Qingdao",Q1 2015,816.19,
"China, Qingdao",Q2 2015,871.15,
"China, Qingdao",Q3 2015,941.09,
"China, Qingdao",Q4 2015,951.21,
"China, Qingdao",Q1 2016,964.48,
"China, Qingdao",Q2 2016,970.74,
"China, Qingdao",Q3 2016,984.69,
"China, Qingdao",Q4 2016,979.03,
"China, Qingdao",Q1 2017,990.22,
"China, Qingdao",Q2 2017,999.12,
"China, Qingdao",Q3 2017,1033.92,
"China, Qingdao",Q4 2017,1010.54,
"China, Qingdao",Q1 2018,1020.75,
"China, Qingdao",Q2 2018,1052.37,
"China, Qingdao",Q3 2018,1059.78,
"China, Qingdao",Q4 2018,1023.33,
"China, Qingdao",Q1 2019,1012.84,
"China, Qingdao",Q2 2019,1029.47,
"China, Qingdao",Q3 2019,1082.36,
"China, Qingdao",Q4 2019,1070.68,
"China, Qingdao",Q1 2020,1067.39,
"China, Qingdao",Q2 2020,1018.69,
"China, Qingdao",Q3 2020,1022.61,
"China, Qingdao",Q4 2020,1032.75,
"China, Qingdao",Q1 2021,1040.05,
"China, Qingdao",Q2 2021,1044.7,
"China, Qingdao",Q3 2021,1088.41,
"China, Qingdao",Q4 2021,1106.14,
"China, Qingdao",Q1 2022,1126.6,
"China, Qingdao",Q2 2022,1109.65,
"China, Qingdao",Q3 2022,1163.67,
"China, Qingdao",Q4 2022,1204.16,
"China, Qingdao",Q1 2023,1217.66,
"China, Qingdao",Q2 2023,1215.32,
"China, Qingdao",Q3 2023,1215.34,
"China, Qingdao",Q4 2023,1251.68,
"China, Qingdao",Q1 2024,1258.84,
"China, Qingdao",Q2 2024,1294.95,
"China, Qingdao",Q3 2024,1318.53,
"China, Qingdao",Q4 2024,1358.29,
"China, Qingdao",Q1 2025,1352.11,
"China, Qinhuangdao",Q2 2008,12.91,
"China, Qinhuangdao",Q3 2008,12.91,
"China, Qinhuangdao",Q4 2008,10.16,
"China, Qinhuangdao",Q1 2009,10.16,
"China, Qinhuangdao",Q2 2009,16.85,
"China, Qinhuangdao",Q3 2009,10.16,
"China, Qinhuangdao",Q4 2009,25.7,
"China, Qinhuangdao",Q1 2010,49.46,
"China, Qinhuangdao",Q2 2010,49.46,
"China, Qinhuangdao",Q3 2010,54.85,
"China, Qinhuangdao",Q4 2010,51.43,
"China, Qinhuangdao",Q1 2011,51.43,
"China, Qinhuangdao",Q2 2011,62.04,
"China, Qinhuangdao",Q3 2011,56.87,
"China, Qinhuangdao",Q4 2011,62.26,
"China, Qinhuangdao",Q1 2012,58.52,
"China, Qinhuangdao",Q2 2012,50.25,
"China, Qinhuangdao",Q3 2012,26.93,
"China, Qinhuangdao",Q4 2012,53.92,
"China, Qinhuangdao",Q1 2013,33.71,
"China, Qinhuangdao",Q2 2013,34.34,
"China, Qinhuangdao",Q3 2013,34.34,
"China, Qinhuangdao",Q4 2013,34.34,
"China, Qinhuangdao",Q1 2014,32.91,
"China, Qinhuangdao",Q2 2014,32.91,
"China, Qinhuangdao",Q3 2014,32.91,
"China, Qinhuangdao",Q4 2014,33.04,
"China, Qinhuangdao",Q1 2015,33.04,
"China, Qinhuangdao",Q2 2015,33.02,
"China, Qinhuangdao",Q3 2015,33.02,
"China, Qinhuangdao",Q4 2015,33.02,
"China, Qinhuangdao",Q1 2016,33.03,
"China, Qinhuangdao",Q2 2016,48.02,
"China, Qinhuangdao",Q3 2016,45.45,
"China, Qinhuangdao",Q4 2016,47.39,
"China, Qinhuangdao",Q1 2017,31.04,
"China, Qinhuangdao",Q2 2017,31.04,
"China, Qinhuangdao",Q3 2017,45.6,
"China, Qinhuangdao",Q4 2017,53.5,
"China, Qinhuangdao",Q1 2018,53.85,
"China, Qinhuangdao",Q2 2018,51.59,
"China, Qinhuangdao",Q3 2018,50.53,
"China, Qinhuangdao",Q4 2018,41.47,
"China, Qinhuangdao",Q1 2019,30.79,
"China, Qinhuangdao",Q2 2019,23.55,
"China, Qinhuangdao",Q3 2019,24.32,
"China, Qinhuangdao",Q4 2019,24.32,
"China, Qinhuangdao",Q1 2020,23.55,
"China, Qinhuangdao",Q2 2020,23.55,
"China, Qinhuangdao",Q3 2024,14.4,
"China, Qinhuangdao",Q4 2024,14.42,
"China, Qinhuangdao",Q1 2025,14.42,
"China, Qinzhou",Q4 2009,10.58,
"China, Qinzhou",Q1 2010,10.58,
"China, Qinzhou",Q2 2010,10.58,
"China, Qinzhou",Q3 2010,10.58,
"China, Qinzhou",Q4 2010,10.58,
"China, Qinzhou",Q1 2011,10.58,
"China, Qinzhou",Q2 2011,10.58,
"China, Qinzhou",Q3 2011,10.58,
"China, Qinzhou",Q4 2011,18.39,
"China, Qinzhou",Q1 2012,18.39,
"China, Qinzhou",Q2 2012,18.39,
"China, Qinzhou",Q3 2012,10.58,
"China, Qinzhou",Q2 2013,10.58,
"China, Qinzhou",Q3 2013,21.97,
"China, Qinzhou",Q4 2013,17.86,
"China, Qinzhou",Q1 2014,25.37,
"China, Qinzhou",Q2 2014,26.04,
"China, Qinzhou",Q3 2014,26.04,
"China, Qinzhou",Q4 2014,26.04,
"China, Qinzhou",Q1 2015,39.28,
"China, Qinzhou",Q2 2015,16.91,
"China, Qinzhou",Q3 2015,16.54,
"China, Qinzhou",Q4 2015,27.79,
"China, Qinzhou",Q1 2016,49.1,
"China, Qinzhou",Q2 2016,106.62,
"China, Qinzhou",Q3 2016,102.09,
"China, Qinzhou",Q4 2016,107.18,
"China, Qinzhou",Q1 2017,102.2,
"China, Qinzhou",Q2 2017,102.93,
"China, Qinzhou",Q3 2017,106.01,
"China, Qinzhou",Q4 2017,121.61,
"China, Qinzhou",Q1 2018,121.72,
"China, Qinzhou",Q2 2018,115.91,
"China, Qinzhou",Q3 2018,129.13,
"China, Qinzhou",Q4 2018,128.46,
"China, Qinzhou",Q1 2019,135.59,
"China, Qinzhou",Q2 2019,135.68,
"China, Qinzhou",Q3 2019,139.58,
"China, Qinzhou",Q4 2019,165.17,
"China, Qinzhou",Q1 2020,160.7,
"China, Qinzhou",Q2 2020,169.44,
"China, Qinzhou",Q3 2020,189.88,
"China, Qinzhou",Q4 2020,177.67,
"China, Qinzhou",Q1 2021,174.24,
"China, Qinzhou",Q2 2021,184.75,
"China, Qinzhou",Q3 2021,173.39,
"China, Qinzhou",Q4 2021,148.19,
"China, Qinzhou",Q1 2022,154.62,
"China, Qinzhou",Q2 2022,172.1,
"China, Qinzhou",Q3 2022,181.56,
"China, Qinzhou",Q4 2022,200.65,
"China, Qinzhou",Q1 2023,201.13,
"China, Qinzhou",Q2 2023,202.26,
"China, Qinzhou",Q3 2023,193.86,
"China, Qinzhou",Q4 2023,191.89,
"China, Qinzhou",Q1 2024,196.75,
"China, Qinzhou",Q2 2024,193.56,
"China, Qinzhou",Q3 2024,184.93,
"China, Qinzhou",Q4 2024,182.63,
"China, Qinzhou",Q1 2025,180.59,
"China, Quanzhou",Q1 2006,50.83,
"China, Quanzhou",Q2 2006,52.08,
"China, Quanzhou",Q3 2006,61.4,
"China, Quanzhou",Q4 2006,55.25,
"China, Quanzhou",Q1 2007,55.27,
"China, Quanzhou",Q2 2007,55.27,
"China, Quanzhou",Q3 2007,55.27,
"China, Quanzhou",Q4 2007,53.8,
"China, Quanzhou",Q1 2008,49.04,
"China, Quanzhou",Q2 2008,54.65,
"China, Quanzhou",Q3 2008,54.79,
"China, Quanzhou",Q4 2008,42.58,
"China, Quanzhou",Q1 2009,42.73,
"China, Quanzhou",Q2 2009,46,
"China, Quanzhou",Q3 2009,43.22,
"China, Quanzhou",Q4 2009,43.46,
"China, Quanzhou",Q1 2010,60.55,
"China, Quanzhou",Q2 2010,60.55,
"China, Quanzhou",Q3 2010,60.55,
"China, Quanzhou",Q4 2010,58.18,
"China, Quanzhou",Q1 2011,70.24,
"China, Quanzhou",Q2 2011,70.24,
"China, Quanzhou",Q3 2011,67.71,
"China, Quanzhou",Q4 2011,57.7,
"China, Quanzhou",Q1 2012,61.03,
"China, Quanzhou",Q2 2012,72.07,
"China, Quanzhou",Q3 2012,81.41,
"China, Quanzhou",Q4 2012,101.44,
"China, Quanzhou",Q1 2013,95.97,
"China, Quanzhou",Q2 2013,81.99,
"China, Quanzhou",Q3 2013,76.8,
"China, Quanzhou",Q4 2013,87.4,
"China, Quanzhou",Q1 2014,84.54,
"China, Quanzhou",Q2 2014,84.31,
"China, Quanzhou",Q3 2014,84.29,
"China, Quanzhou",Q4 2014,84.37,
"China, Quanzhou",Q1 2015,84.37,
"China, Quanzhou",Q2 2015,91.1,
"China, Quanzhou",Q3 2015,86.92,
"China, Quanzhou",Q4 2015,99.5,
"China, Quanzhou",Q1 2016,107.19,
"China, Quanzhou",Q2 2016,90.57,
"China, Quanzhou",Q3 2016,88.23,
"China, Quanzhou",Q4 2016,88.23,
"China, Quanzhou",Q1 2017,80.95,
"China, Quanzhou",Q2 2017,81.03,
"China, Quanzhou",Q3 2017,66.81,
"China, Quanzhou",Q4 2017,66.81,
"China, Quanzhou",Q1 2018,50.43,
"China, Quanzhou",Q2 2018,59.7,
"China, Quanzhou",Q3 2018,82.06,
"China, Quanzhou",Q4 2018,83.28,
"China, Quanzhou",Q1 2019,86.82,
"China, Quanzhou",Q2 2019,86.82,
"China, Quanzhou",Q3 2019,88.16,
"China, Quanzhou",Q4 2019,75.38,
"China, Quanzhou",Q1 2020,73,
"China, Quanzhou",Q2 2020,73,
"China, Quanzhou",Q3 2020,98.33,
"China, Quanzhou",Q4 2020,102.66,
"China, Quanzhou",Q1 2021,95.06,
"China, Quanzhou",Q2 2021,80.88,
"China, Quanzhou",Q3 2021,55.18,
"China, Quanzhou",Q4 2021,62.71,
"China, Quanzhou",Q1 2022,67.08,
"China, Quanzhou",Q2 2022,71.33,
"China, Quanzhou",Q3 2022,58.42,
"China, Quanzhou",Q4 2022,67.71,
"China, Quanzhou",Q1 2023,86.39,
"China, Quanzhou",Q2 2023,107.58,
"China, Quanzhou",Q3 2023,100.59,
"China, Quanzhou",Q4 2023,108.71,
"China, Quanzhou",Q1 2024,94.19,
"China, Quanzhou",Q2 2024,116.15,
"China, Quanzhou",Q3 2024,113.75,
"China, Quanzhou",Q4 2024,110.54,
"China, Quanzhou",Q1 2025,113.44,
"China, Rizhao",Q1 2006,22.96,
"China, Rizhao",Q2 2006,22.96,
"China, Rizhao",Q3 2006,22.96,
"China, Rizhao",Q4 2006,23.74,
"China, Rizhao",Q1 2007,23.74,
"China, Rizhao",Q2 2007,23.74,
"China, Rizhao",Q3 2007,23.74,
"China, Rizhao",Q4 2007,23.74,
"China, Rizhao",Q1 2008,23.74,
"China, Rizhao",Q2 2008,14.31,
"China, Rizhao",Q3 2008,14.31,
"China, Rizhao",Q4 2008,24.29,
"China, Rizhao",Q1 2009,21.45,
"China, Rizhao",Q2 2009,20.81,
"China, Rizhao",Q3 2009,16.79,
"China, Rizhao",Q4 2009,16.76,
"China, Rizhao",Q1 2010,16.1,
"China, Rizhao",Q2 2010,16.1,
"China, Rizhao",Q3 2010,16.1,
"China, Rizhao",Q4 2010,20.81,
"China, Rizhao",Q1 2011,20.81,
"China, Rizhao",Q2 2011,20.81,
"China, Rizhao",Q3 2011,18.9,
"China, Rizhao",Q4 2011,18.9,
"China, Rizhao",Q1 2012,18.9,
"China, Rizhao",Q2 2012,32.67,
"China, Rizhao",Q3 2012,32.67,
"China, Rizhao",Q4 2012,36.6,
"China, Rizhao",Q1 2013,36.6,
"China, Rizhao",Q2 2013,36.6,
"China, Rizhao",Q3 2013,32.5,
"China, Rizhao",Q4 2013,32.45,
"China, Rizhao",Q1 2014,32.99,
"China, Rizhao",Q2 2014,34.72,
"China, Rizhao",Q3 2014,34.83,
"China, Rizhao",Q4 2014,34.72,
"China, Rizhao",Q1 2015,34.72,
"China, Rizhao",Q2 2015,41.78,
"China, Rizhao",Q3 2015,40.18,
"China, Rizhao",Q4 2015,57.48,
"China, Rizhao",Q1 2016,57.48,
"China, Rizhao",Q2 2016,66.41,
"China, Rizhao",Q3 2016,63.86,
"China, Rizhao",Q4 2016,75.22,
"China, Rizhao",Q1 2017,64.91,
"China, Rizhao",Q2 2017,64.91,
"China, Rizhao",Q3 2017,66.19,
"China, Rizhao",Q4 2017,75.34,
"China, Rizhao",Q1 2018,64.78,
"China, Rizhao",Q2 2018,69.49,
"China, Rizhao",Q3 2018,88.41,
"China, Rizhao",Q4 2018,103.83,
"China, Rizhao",Q1 2019,98.68,
"China, Rizhao",Q2 2019,104.41,
"China, Rizhao",Q3 2019,106.79,
"China, Rizhao",Q4 2019,91.52,
"China, Rizhao",Q1 2020,91.52,
"China, Rizhao",Q2 2020,90.27,
"China, Rizhao",Q3 2020,85.53,
"China, Rizhao",Q4 2020,89.58,
"China, Rizhao",Q1 2021,96.08,
"China, Rizhao",Q2 2021,96.04,
"China, Rizhao",Q3 2021,103.81,
"China, Rizhao",Q4 2021,80.34,
"China, Rizhao",Q1 2022,79.7,
"China, Rizhao",Q2 2022,85.51,
"China, Rizhao",Q3 2022,98.1,
"China, Rizhao",Q4 2022,105.16,
"China, Rizhao",Q1 2023,111.29,
"China, Rizhao",Q2 2023,122.28,
"China, Rizhao",Q3 2023,127.5,
"China, Rizhao",Q4 2023,128.97,
"China, Rizhao",Q1 2024,135.33,
"China, Rizhao",Q2 2024,139.83,
"China, Rizhao",Q3 2024,138.66,
"China, Rizhao",Q4 2024,127.69,
"China, Rizhao",Q1 2025,132.64,
"China, Shanghai",Q1 2006,1234.65,
"China, Shanghai",Q2 2006,1290.28,
"China, Shanghai",Q3 2006,1283.12,
"China, Shanghai",Q4 2006,1303.35,
"China, Shanghai",Q1 2007,1340.16,
"China, Shanghai",Q2 2007,1405.54,
"China, Shanghai",Q3 2007,1473.74,
"China, Shanghai",Q4 2007,1508.28,
"China, Shanghai",Q1 2008,1552.14,
"China, Shanghai",Q2 2008,1593.73,
"China, Shanghai",Q3 2008,1629.13,
"China, Shanghai",Q4 2008,1599.87,
"China, Shanghai",Q1 2009,1546.18,
"China, Shanghai",Q2 2009,1543.52,
"China, Shanghai",Q3 2009,1519.19,
"China, Shanghai",Q4 2009,1512.19,
"China, Shanghai",Q1 2010,1491.6,
"China, Shanghai",Q2 2010,1561.9,
"China, Shanghai",Q3 2010,1701.27,
"China, Shanghai",Q4 2010,1750.11,
"China, Shanghai",Q1 2011,1761.15,
"China, Shanghai",Q2 2011,1863.1,
"China, Shanghai",Q3 2011,1799.05,
"China, Shanghai",Q4 2011,1775.1,
"China, Shanghai",Q1 2012,1675,
"China, Shanghai",Q2 2012,1709.79,
"China, Shanghai",Q3 2012,1734.43,
"China, Shanghai",Q4 2012,1753.75,
"China, Shanghai",Q1 2013,1723.73,
"China, Shanghai",Q2 2013,1749.68,
"China, Shanghai",Q3 2013,1750.89,
"China, Shanghai",Q4 2013,1719.14,
"China, Shanghai",Q1 2014,1670.47,
"China, Shanghai",Q2 2014,1670.97,
"China, Shanghai",Q3 2014,1715.08,
"China, Shanghai",Q4 2014,1701.18,
"China, Shanghai",Q1 2015,1709.01,
"China, Shanghai",Q2 2015,1761.4,
"China, Shanghai",Q3 2015,1834.64,
"China, Shanghai",Q4 2015,1820.36,
"China, Shanghai",Q1 2016,1783.5,
"China, Shanghai",Q2 2016,1789.08,
"China, Shanghai",Q3 2016,1777.59,
"China, Shanghai",Q4 2016,1751.92,
"China, Shanghai",Q1 2017,1754.23,
"China, Shanghai",Q2 2017,1783.72,
"China, Shanghai",Q3 2017,1806.19,
"China, Shanghai",Q4 2017,1805.74,
"China, Shanghai",Q1 2018,1834.44,
"China, Shanghai",Q2 2018,1880.25,
"China, Shanghai",Q3 2018,1877.59,
"China, Shanghai",Q4 2018,1877.22,
"China, Shanghai",Q1 2019,1860.34,
"China, Shanghai",Q2 2019,1892.52,
"China, Shanghai",Q3 2019,1891.16,
"China, Shanghai",Q4 2019,1877.14,
"China, Shanghai",Q1 2020,1851.84,
"China, Shanghai",Q2 2020,1797.37,
"China, Shanghai",Q3 2020,1888.87,
"China, Shanghai",Q4 2020,1929.02,
"China, Shanghai",Q1 2021,1974.46,
"China, Shanghai",Q2 2021,2035.64,
"China, Shanghai",Q3 2021,2060.48,
"China, Shanghai",Q4 2021,2068.67,
"China, Shanghai",Q1 2022,2039.79,
"China, Shanghai",Q2 2022,2029.45,
"China, Shanghai",Q3 2022,2084.37,
"China, Shanghai",Q4 2022,2080.19,
"China, Shanghai",Q1 2023,2041.63,
"China, Shanghai",Q2 2023,2106.45,
"China, Shanghai",Q3 2023,2139.01,
"China, Shanghai",Q4 2023,2173.43,
"China, Shanghai",Q1 2024,2169.62,
"China, Shanghai",Q2 2024,2160.52,
"China, Shanghai",Q3 2024,2258.95,
"China, Shanghai",Q4 2024,2360.45,
"China, Shanghai",Q1 2025,2383.13,
"China, Shantou",Q1 2006,50.23,
"China, Shantou",Q2 2006,43.78,
"China, Shantou",Q3 2006,44.57,
"China, Shantou",Q4 2006,47.19,
"China, Shantou",Q1 2007,45.4,
"China, Shantou",Q2 2007,45.4,
"China, Shantou",Q3 2007,49.36,
"China, Shantou",Q4 2007,49.36,
"China, Shantou",Q1 2008,49.39,
"China, Shantou",Q2 2008,85.33,
"China, Shantou",Q3 2008,84.89,
"China, Shantou",Q4 2008,100.62,
"China, Shantou",Q1 2009,87.03,
"China, Shantou",Q2 2009,85.54,
"China, Shantou",Q3 2009,69.59,
"China, Shantou",Q4 2009,76.59,
"China, Shantou",Q1 2010,83.93,
"China, Shantou",Q2 2010,83.82,
"China, Shantou",Q3 2010,90.96,
"China, Shantou",Q4 2010,109.56,
"China, Shantou",Q1 2011,129.65,
"China, Shantou",Q2 2011,103.5,
"China, Shantou",Q3 2011,96.04,
"China, Shantou",Q4 2011,95.46,
"China, Shantou",Q1 2012,119.8,
"China, Shantou",Q2 2012,120.36,
"China, Shantou",Q3 2012,121.3,
"China, Shantou",Q4 2012,131.38,
"China, Shantou",Q1 2013,128.08,
"China, Shantou",Q2 2013,131.4,
"China, Shantou",Q3 2013,118.63,
"China, Shantou",Q4 2013,108.68,
"China, Shantou",Q1 2014,119.06,
"China, Shantou",Q2 2014,127.39,
"China, Shantou",Q3 2014,128.48,
"China, Shantou",Q4 2014,130.9,
"China, Shantou",Q1 2015,128.7,
"China, Shantou",Q2 2015,101.81,
"China, Shantou",Q3 2015,101.87,
"China, Shantou",Q4 2015,114.18,
"China, Shantou",Q1 2016,110.85,
"China, Shantou",Q2 2016,93.54,
"China, Shantou",Q3 2016,77.42,
"China, Shantou",Q4 2016,86.92,
"China, Shantou",Q1 2017,96.76,
"China, Shantou",Q2 2017,97.07,
"China, Shantou",Q3 2017,113.33,
"China, Shantou",Q4 2017,113.47,
"China, Shantou",Q1 2018,92.87,
"China, Shantou",Q2 2018,99.86,
"China, Shantou",Q3 2018,111.96,
"China, Shantou",Q4 2018,114.3,
"China, Shantou",Q1 2019,121.9,
"China, Shantou",Q2 2019,130.43,
"China, Shantou",Q3 2019,124.47,
"China, Shantou",Q4 2019,129.03,
"China, Shantou",Q1 2020,141.04,
"China, Shantou",Q2 2020,138.1,
"China, Shantou",Q3 2020,156.93,
"China, Shantou",Q4 2020,147.77,
"China, Shantou",Q1 2021,156.87,
"China, Shantou",Q2 2021,141.81,
"China, Shantou",Q3 2021,160.45,
"China, Shantou",Q4 2021,143.98,
"China, Shantou",Q1 2022,145.88,
"China, Shantou",Q2 2022,146.9,
"China, Shantou",Q3 2022,149.83,
"China, Shantou",Q4 2022,150.71,
"China, Shantou",Q1 2023,138.95,
"China, Shantou",Q2 2023,166.58,
"China, Shantou",Q3 2023,181.23,
"China, Shantou",Q4 2023,184.33,
"China, Shantou",Q1 2024,185.27,
"China, Shantou",Q2 2024,184.79,
"China, Shantou",Q3 2024,177.68,
"China, Shantou",Q4 2024,183.82,
"China, Shantou",Q1 2025,176.74,
"China, Shekou",Q1 2006,385.02,
"China, Shekou",Q2 2006,357.22,
"China, Shekou",Q3 2006,342.69,
"China, Shekou",Q4 2006,353.01,
"China, Shekou",Q1 2007,341.03,
"China, Shekou",Q2 2007,374.45,
"China, Shekou",Q3 2007,419.13,
"China, Shekou",Q4 2007,442.45,
"China, Shekou",Q1 2008,463.61,
"China, Shekou",Q2 2008,473.03,
"China, Shekou",Q3 2008,517.87,
"China, Shekou",Q4 2008,505.16,
"China, Shekou",Q1 2009,467.04,
"China, Shekou",Q2 2009,478.54,
"China, Shekou",Q3 2009,472.14,
"China, Shekou",Q4 2009,501.45,
"China, Shekou",Q1 2010,480.98,
"China, Shekou",Q2 2010,532.89,
"China, Shekou",Q3 2010,555.69,
"China, Shekou",Q4 2010,590.43,
"China, Shekou",Q1 2011,636.37,
"China, Shekou",Q2 2011,670.6,
"China, Shekou",Q3 2011,656.56,
"China, Shekou",Q4 2011,649.91,
"China, Shekou",Q1 2012,629.31,
"China, Shekou",Q2 2012,608.23,
"China, Shekou",Q3 2012,642.04,
"China, Shekou",Q4 2012,627.18,
"China, Shekou",Q1 2013,606.35,
"China, Shekou",Q2 2013,620,
"China, Shekou",Q3 2013,631.96,
"China, Shekou",Q4 2013,624.68,
"China, Shekou",Q1 2014,636.41,
"China, Shekou",Q2 2014,653.89,
"China, Shekou",Q3 2014,655.36,
"China, Shekou",Q4 2014,665.2,
"China, Shekou",Q1 2015,651.88,
"China, Shekou",Q2 2015,686.34,
"China, Shekou",Q3 2015,658.25,
"China, Shekou",Q4 2015,659.63,
"China, Shekou",Q1 2016,669.16,
"China, Shekou",Q2 2016,642.21,
"China, Shekou",Q3 2016,654.45,
"China, Shekou",Q4 2016,647.29,
"China, Shekou",Q1 2017,660.3,
"China, Shekou",Q2 2017,757.41,
"China, Shekou",Q3 2017,948.43,
"China, Shekou",Q4 2017,957.11,
"China, Shekou",Q1 2018,973.91,
"China, Shekou",Q2 2018,1036.64,
"China, Shekou",Q3 2018,1027.37,
"China, Shekou",Q4 2018,994.14,
"China, Shekou",Q1 2019,984.95,
"China, Shekou",Q2 2019,968.23,
"China, Shekou",Q3 2019,945.6,
"China, Shekou",Q4 2019,941.1,
"China, Shekou",Q1 2020,928.49,
"China, Shekou",Q2 2020,932.27,
"China, Shekou",Q3 2020,954.54,
"China, Shekou",Q4 2020,980.5,
"China, Shekou",Q1 2021,979.87,
"China, Shekou",Q2 2021,1011.61,
"China, Shekou",Q3 2021,1046.19,
"China, Shekou",Q4 2021,1038.93,
"China, Shekou",Q1 2022,1073.25,
"China, Shekou",Q2 2022,1068.5,
"China, Shekou",Q3 2022,1088.45,
"China, Shekou",Q4 2022,1113,
"China, Shekou",Q1 2023,1079.96,
"China, Shekou",Q2 2023,1058.98,
"China, Shekou",Q3 2023,1072.5,
"China, Shekou",Q4 2023,1083.37,
"China, Shekou",Q1 2024,1068.68,
"China, Shekou",Q2 2024,1074.23,
"China, Shekou",Q3 2024,1109.55,
"China, Shekou",Q4 2024,1156.3,
"China, Shekou",Q1 2025,1153.82,
"China, Shenzhen",Q1 2006,13.71,
"China, Shenzhen",Q2 2006,13.71,
"China, Shenzhen",Q3 2006,13.71,
"China, Shenzhen",Q4 2006,13.71,
"China, Shenzhen",Q1 2007,13.71,
"China, Shenzhen",Q2 2007,13.71,
"China, Shenzhen",Q3 2007,13.71,
"China, Shenzhen",Q4 2007,13.71,
"China, Shenzhen",Q1 2008,13.71,
"China, Shenzhen",Q2 2008,13.71,
"China, Shenzhen",Q3 2008,13.71,
"China, Shenzhen",Q4 2008,13.71,
"China, Shenzhen",Q1 2009,13.71,
"China, Shenzhen",Q2 2009,13.71,
"China, Shenzhen",Q3 2009,13.71,
"China, Shenzhen",Q4 2009,13.71,
"China, Shenzhen",Q1 2010,13.71,
"China, Shenzhen",Q2 2010,13.71,
"China, Shenzhen",Q3 2010,13.71,
"China, Shenzhen",Q4 2010,13.71,
"China, Shenzhen",Q1 2011,13.71,
"China, Shenzhen",Q2 2011,13.71,
"China, Shenzhen",Q3 2011,13.71,
"China, Shenzhen",Q4 2011,13.71,
"China, Shenzhen",Q1 2012,13.71,
"China, Shenzhen",Q2 2012,13.71,
