economy_label,quarter_label,index_value,missingvalue
Bahrain,Q1 2023,32.77,
Bahrain,Q2 2023,39.21,
Bahrain,Q3 2023,23.54,
Bahrain,Q4 2023,54.48,
Bahrain,Q1 2024,27.77,
Bahrain,Q2 2024,35.2,
Bahrain,Q3 2024,33.94,
Bahrain,Q4 2024,53.37,
Bangladesh,Q1 2006,41.28,
Bangladesh,Q2 2006,44.43,
Bangladesh,Q3 2006,46.1,
Bangladesh,Q4 2006,46.17,
Bangladesh,Q1 2007,46.27,
Bangladesh,Q2 2007,54.79,
Bangladesh,Q3 2007,52.34,
Bangladesh,Q4 2007,56.46,
Bangladesh,Q1 2008,50.07,
Bangladesh,Q2 2008,42.81,
Bangladesh,Q3 2008,49.65,
Bangladesh,Q4 2008,49.47,
Bangladesh,Q1 2009,44.91,
Bangladesh,Q2 2009,42.21,
Bangladesh,Q3 2009,43.52,
Bangladesh,Q4 2009,41.28,
Bangladesh,Q1 2010,38.59,
Bangladesh,Q2 2010,35.82,
Bangladesh,Q3 2010,41.29,
Bangladesh,Q4 2010,40.66,
Bangladesh,Q1 2011,44.08,
Bangladesh,Q2 2011,40.45,
Bangladesh,Q3 2011,39.9,
Bangladesh,Q4 2011,39.13,
Bangladesh,Q1 2012,43.49,
Bangladesh,Q2 2012,39.43,
Bangladesh,Q3 2012,39.44,
Bangladesh,Q4 2012,38,
Bangladesh,Q1 2013,36.89,
Bangladesh,Q2 2013,36.59,
Bangladesh,Q3 2013,42.27,
Bangladesh,Q4 2013,45.33,
Bangladesh,Q1 2014,43.76,
Bangladesh,Q2 2014,47.96,
Bangladesh,Q3 2014,48.24,
Bangladesh,Q4 2014,45.85,
Bangladesh,Q1 2015,48.21,
Bangladesh,Q2 2015,53.84,
Bangladesh,Q3 2015,53.83,
Bangladesh,Q4 2015,60.02,
Bangladesh,Q1 2016,56.83,
Bangladesh,Q2 2016,58.15,
Bangladesh,Q3 2016,62.06,
Bangladesh,Q4 2016,55.34,
Bangladesh,Q1 2017,57.61,
Bangladesh,Q2 2017,59.91,
Bangladesh,Q3 2017,56.26,
Bangladesh,Q4 2017,56.26,
Bangladesh,Q1 2018,64.03,
Bangladesh,Q2 2018,63.82,
Bangladesh,Q3 2018,63.75,
Bangladesh,Q4 2018,68.24,
Bangladesh,Q1 2019,63.88,
Bangladesh,Q2 2019,64.91,
Bangladesh,Q3 2019,63.46,
Bangladesh,Q4 2019,60.25,
Bangladesh,Q1 2020,63.63,
Bangladesh,Q2 2020,63.64,
Bangladesh,Q3 2020,66.63,
Bangladesh,Q4 2020,72.94,
Bangladesh,Q1 2021,75.37,
Bangladesh,Q2 2021,76.83,
Bangladesh,Q3 2021,79.81,
Bangladesh,Q4 2021,77.97,
Bangladesh,Q1 2022,81.09,
Bangladesh,Q2 2022,77.11,
Bangladesh,Q3 2022,85.03,
Bangladesh,Q4 2022,86.68,
Bangladesh,Q1 2023,80.56,
Bangladesh,Q2 2023,81.61,
Bangladesh,Q3 2023,87.79,
Bangladesh,Q4 2023,79.46,
Bangladesh,Q1 2024,74.18,
Bangladesh,Q2 2024,70.19,
Bangladesh,Q3 2024,65.97,
Bangladesh,Q4 2024,69.49,
Barbados,Q1 2006,36.61,
Barbados,Q2 2006,36.61,
Barbados,Q3 2006,36.62,
Barbados,Q4 2006,37.09,
Barbados,Q1 2007,33.87,
Barbados,Q2 2007,37.08,
Barbados,Q3 2007,42.3,
Barbados,Q4 2007,32.32,
Barbados,Q1 2008,40.71,
Barbados,Q2 2008,41.38,
Barbados,Q3 2008,36.55,
Barbados,Q4 2008,34.29,
Barbados,Q1 2009,34.29,
Barbados,Q2 2009,37.24,
Barbados,Q3 2009,37.24,
Barbados,Q4 2009,37.24,
Barbados,Q1 2010,44.49,
Barbados,Q2 2010,44.49,
Barbados,Q3 2010,41.43,
Barbados,Q4 2010,40.11,
Barbados,Q1 2011,39.21,
Barbados,Q2 2011,37.13,
Barbados,Q3 2011,31.5,
Barbados,Q4 2011,32.17,
Barbados,Q1 2012,32.51,
Barbados,Q2 2012,32.5,
Barbados,Q3 2012,32.49,
Barbados,Q4 2012,32.49,
Barbados,Q1 2013,32.63,
Barbados,Q2 2013,31.17,
Barbados,Q3 2013,34.05,
Barbados,Q4 2013,34.05,
Barbados,Q1 2014,34.27,
Barbados,Q2 2014,34.72,
Barbados,Q3 2014,34.72,
Barbados,Q4 2014,33.95,
Barbados,Q1 2015,33.96,
Barbados,Q2 2015,35.11,
Barbados,Q3 2015,34.04,
Barbados,Q4 2015,32.66,
Barbados,Q1 2016,35.28,
Barbados,Q2 2016,38.05,
Barbados,Q3 2016,40.67,
Barbados,Q4 2016,40.7,
Barbados,Q1 2017,40.83,
Barbados,Q2 2017,40.83,
Barbados,Q3 2017,34.91,
Barbados,Q4 2017,36.06,
Barbados,Q1 2018,36.76,
Barbados,Q2 2018,36.88,
Barbados,Q3 2018,34.36,
Barbados,Q4 2018,34.36,
Barbados,Q1 2019,34.36,
Barbados,Q2 2019,32.49,
Barbados,Q3 2019,33.23,
Barbados,Q4 2019,33.23,
Barbados,Q1 2020,32.57,
Barbados,Q2 2020,32.57,
Barbados,Q3 2020,32.81,
Barbados,Q4 2020,35.24,
Barbados,Q1 2021,35.93,
Barbados,Q2 2021,35.94,
Barbados,Q3 2021,32.82,
Barbados,Q4 2021,30.07,
Barbados,Q1 2022,30.76,
Barbados,Q2 2022,33.66,
Barbados,Q3 2022,33.66,
Barbados,Q4 2022,33.67,
Barbados,Q1 2023,36.1,
Barbados,Q2 2023,36.24,
Barbados,Q3 2023,36.3,
Barbados,Q4 2023,37.39,
Barbados,Q1 2024,39.17,
Barbados,Q2 2024,37.94,
Barbados,Q3 2024,38.2,
Barbados,Q4 2024,38.2,
Belgium,Q1 2006,420.27,
Belgium,Q2 2006,422.97,
Belgium,Q3 2006,431.46,
Belgium,Q4 2006,423.34,
Belgium,Q1 2007,424.18,
Belgium,Q2 2007,428.02,
Belgium,Q3 2007,428.71,
Belgium,Q4 2007,447.62,
Belgium,Q1 2008,454.77,
Belgium,Q2 2008,458.9,
Belgium,Q3 2008,458.64,
Belgium,Q4 2008,447.08,
Belgium,Q1 2009,444.31,
Belgium,Q2 2009,431.14,
Belgium,Q3 2009,413.07,
Belgium,Q4 2009,412.2,
Belgium,Q1 2010,421.85,
Belgium,Q2 2010,425.8,
Belgium,Q3 2010,420.89,
Belgium,Q4 2010,422.11,
Belgium,Q1 2011,423.31,
Belgium,Q2 2011,417.64,
Belgium,Q3 2011,413.38,
Belgium,Q4 2011,411.67,
Belgium,Q1 2012,410.49,
Belgium,Q2 2012,405.69,
Belgium,Q3 2012,399.53,
Belgium,Q4 2012,400.8,
Belgium,Q1 2013,384.06,
Belgium,Q2 2013,380.29,
Belgium,Q3 2013,382.89,
Belgium,Q4 2013,379.48,
Belgium,Q1 2014,371.17,
Belgium,Q2 2014,377.09,
Belgium,Q3 2014,378.01,
Belgium,Q4 2014,380.38,
Belgium,Q1 2015,382.9,
Belgium,Q2 2015,387.18,
Belgium,Q3 2015,400.35,
Belgium,Q4 2015,403,
Belgium,Q1 2016,398.68,
Belgium,Q2 2016,386.81,
Belgium,Q3 2016,391.49,
Belgium,Q4 2016,377.26,
Belgium,Q1 2017,406.39,
Belgium,Q2 2017,411.04,
Belgium,Q3 2017,398.56,
Belgium,Q4 2017,368.66,
Belgium,Q1 2018,377.66,
Belgium,Q2 2018,379.88,
Belgium,Q3 2018,373.66,
Belgium,Q4 2018,373.56,
Belgium,Q1 2019,370.08,
Belgium,Q2 2019,379.58,
Belgium,Q3 2019,365.13,
Belgium,Q4 2019,370.98,
Belgium,Q1 2020,370.28,
Belgium,Q2 2020,363.83,
Belgium,Q3 2020,362.63,
Belgium,Q4 2020,357.52,
Belgium,Q1 2021,360.28,
Belgium,Q2 2021,364.27,
Belgium,Q3 2021,359.67,
Belgium,Q4 2021,353.56,
Belgium,Q1 2022,351.17,
Belgium,Q2 2022,349.88,
Belgium,Q3 2022,356.4,
Belgium,Q4 2022,349.89,
Belgium,Q1 2023,345.72,
Belgium,Q2 2023,357.58,
Belgium,Q3 2023,361.61,
Belgium,Q4 2023,349.62,
Belgium,Q1 2024,338.91,
Belgium,Q2 2024,343.37,
Belgium,Q3 2024,345.67,
Belgium,Q4 2024,345.8,
Belize,Q1 2006,14.73,
Belize,Q2 2006,14.73,
Belize,Q3 2006,12.47,
Belize,Q4 2006,12.47,
Belize,Q1 2007,12.77,
Belize,Q2 2007,12.77,
Belize,Q3 2007,10.05,
Belize,Q4 2007,10.05,
Belize,Q1 2008,17.73,
Belize,Q2 2008,17.73,
Belize,Q3 2008,10.56,
Belize,Q4 2008,10.56,
Belize,Q1 2009,17.9,
Belize,Q2 2009,15.67,
Belize,Q3 2009,15.57,
Belize,Q4 2009,15.57,
Belize,Q1 2010,15.41,
Belize,Q2 2010,15.41,
Belize,Q3 2010,11.6,
Belize,Q4 2010,11.6,
Belize,Q1 2011,14.48,
Belize,Q2 2011,14.48,
Belize,Q3 2011,14.48,
Belize,Q4 2011,15.49,
Belize,Q1 2012,23.41,
Belize,Q2 2012,23.39,
Belize,Q3 2012,23.48,
Belize,Q4 2012,23.48,
Belize,Q1 2013,25.37,
Belize,Q2 2013,25.41,
Belize,Q3 2013,27.08,
Belize,Q4 2013,25.82,
Belize,Q1 2014,26.49,
Belize,Q2 2014,26.3,
Belize,Q3 2014,28.33,
Belize,Q4 2014,28.34,
Belize,Q1 2015,26.3,
Belize,Q2 2015,26.22,
Belize,Q3 2015,26.9,
Belize,Q4 2015,25.86,
Belize,Q1 2016,27.42,
Belize,Q2 2016,28.09,
Belize,Q3 2016,31.48,
Belize,Q4 2016,28.53,
Belize,Q1 2017,29.65,
Belize,Q2 2017,29.65,
Belize,Q3 2017,28.3,
Belize,Q4 2017,28.3,
Belize,Q1 2018,28.3,
Belize,Q2 2018,26.59,
Belize,Q3 2018,29.32,
Belize,Q4 2018,29.32,
Belize,Q1 2019,29.35,
Belize,Q2 2019,28.22,
Belize,Q3 2019,30.53,
Belize,Q4 2019,30.52,
Belize,Q1 2020,27.67,
Belize,Q2 2020,27.67,
Belize,Q3 2020,27.72,
Belize,Q4 2020,22.43,
Belize,Q1 2021,22.43,
Belize,Q2 2021,22.9,
Belize,Q3 2021,21.58,
Belize,Q4 2021,19.35,
Belize,Q1 2022,15.68,
Belize,Q2 2022,18.56,
Belize,Q3 2022,18.56,
Belize,Q4 2022,18.54,
Belize,Q1 2023,18.56,
Belize,Q2 2023,18.55,
Belize,Q3 2023,18.55,
Belize,Q4 2023,18.55,
Belize,Q1 2024,18.17,
Belize,Q2 2024,18.17,
Belize,Q3 2024,18.17,
Belize,Q4 2024,18.17,
Benin,Q1 2006,49.62,
Benin,Q2 2006,39.98,
Benin,Q3 2006,40.83,
Benin,Q4 2006,46.06,
Benin,Q1 2007,41.46,
Benin,Q2 2007,42.51,
Benin,Q3 2007,42.41,
Benin,Q4 2007,41.97,
Benin,Q1 2008,48.44,
Benin,Q2 2008,47.66,
Benin,Q3 2008,45.11,
Benin,Q4 2008,44.79,
Benin,Q1 2009,45.58,
Benin,Q2 2009,48.5,
Benin,Q3 2009,51.72,
Benin,Q4 2009,52.07,
Benin,Q1 2010,48.1,
Benin,Q2 2010,52.54,
Benin,Q3 2010,57.36,
Benin,Q4 2010,47.34,
Benin,Q1 2011,52.76,
Benin,Q2 2011,52.24,
Benin,Q3 2011,55.22,
Benin,Q4 2011,55.58,
Benin,Q1 2012,55.09,
Benin,Q2 2012,62.48,
Benin,Q3 2012,55,
Benin,Q4 2012,53.08,
Benin,Q1 2013,54.02,
Benin,Q2 2013,55.63,
Benin,Q3 2013,63.61,
Benin,Q4 2013,63.6,
Benin,Q1 2014,65.71,
Benin,Q2 2014,65.1,
Benin,Q3 2014,67.54,
Benin,Q4 2014,63.06,
Benin,Q1 2015,62.77,
Benin,Q2 2015,67.23,
Benin,Q3 2015,69.63,
Benin,Q4 2015,62.53,
Benin,Q1 2016,62.42,
Benin,Q2 2016,55.59,
Benin,Q3 2016,57.89,
Benin,Q4 2016,55.53,
Benin,Q1 2017,55.06,
Benin,Q2 2017,57.19,
Benin,Q3 2017,57.01,
Benin,Q4 2017,62.26,
Benin,Q1 2018,63.69,
Benin,Q2 2018,60.63,
Benin,Q3 2018,63.58,
Benin,Q4 2018,63.93,
Benin,Q1 2019,59.31,
Benin,Q2 2019,59.36,
Benin,Q3 2019,59.56,
Benin,Q4 2019,55.83,
Benin,Q1 2020,58.02,
Benin,Q2 2020,59.07,
Benin,Q3 2020,68.3,
Benin,Q4 2020,58.92,
Benin,Q1 2021,65.95,
Benin,Q2 2021,66,
Benin,Q3 2021,65.61,
Benin,Q4 2021,64.38,
Benin,Q1 2022,64.42,
Benin,Q2 2022,65.3,
Benin,Q3 2022,74.47,
Benin,Q4 2022,62.61,
Benin,Q1 2023,63.3,
Benin,Q2 2023,62.6,
Benin,Q3 2023,63.94,
Benin,Q4 2023,64.91,
Benin,Q1 2024,55.56,
Benin,Q2 2024,53.62,
Benin,Q3 2024,55.22,
Benin,Q4 2024,54.86,
Bermuda,Q1 2006,7.79,
Bermuda,Q2 2006,7.79,
Bermuda,Q3 2006,7.79,
Bermuda,Q4 2006,7.79,
Bermuda,Q1 2007,7.79,
Bermuda,Q2 2007,7.79,
Bermuda,Q3 2007,7.79,
Bermuda,Q4 2007,7.76,
Bermuda,Q1 2008,7.79,
Bermuda,Q2 2008,7.79,
Bermuda,Q3 2008,7.79,
Bermuda,Q4 2008,7.79,
Bermuda,Q1 2009,7.79,
Bermuda,Q2 2009,7.79,
Bermuda,Q3 2009,7.79,
Bermuda,Q4 2009,7.79,
Bermuda,Q1 2010,7.79,
Bermuda,Q2 2010,7.79,
Bermuda,Q3 2010,7.79,
Bermuda,Q4 2010,7.79,
Bermuda,Q1 2011,7.79,
Bermuda,Q2 2011,7.79,
Bermuda,Q3 2011,7.79,
Bermuda,Q4 2011,7.79,
Bermuda,Q1 2012,7.79,
Bermuda,Q2 2012,7.79,
Bermuda,Q3 2012,7.79,
Bermuda,Q4 2012,7.79,
Bermuda,Q1 2013,7.79,
Bermuda,Q2 2013,7.79,
Bermuda,Q3 2013,7.79,
Bermuda,Q4 2013,7.79,
Bermuda,Q1 2014,7.77,
Bermuda,Q2 2014,7.77,
Bermuda,Q3 2014,7.77,
Bermuda,Q4 2014,7.77,
Bermuda,Q1 2015,7.77,
Bermuda,Q2 2015,7.77,
Bermuda,Q3 2015,7.77,
Bermuda,Q4 2015,7.77,
Bermuda,Q1 2016,7.77,
Bermuda,Q2 2016,7.77,
Bermuda,Q3 2016,7.77,
Bermuda,Q4 2016,7.77,
Bermuda,Q1 2017,7.77,
Bermuda,Q2 2017,7.77,
Bermuda,Q3 2017,7.77,
Bermuda,Q4 2017,7.77,
Bermuda,Q1 2018,7.77,
Bermuda,Q2 2018,7.77,
Bermuda,Q3 2018,7.77,
Bermuda,Q4 2018,7.77,
Bermuda,Q1 2019,7.77,
Bermuda,Q2 2019,7.77,
Bermuda,Q3 2019,7.98,
Bermuda,Q4 2019,7.98,
Bermuda,Q1 2020,7.98,
Bermuda,Q2 2020,7.98,
Bermuda,Q3 2020,7.98,
Bermuda,Q4 2020,7.98,
Bermuda,Q1 2021,7.98,
Bermuda,Q2 2021,7.98,
Bermuda,Q3 2021,7.98,
Bermuda,Q4 2021,7.98,
Bermuda,Q1 2022,7.98,
Bermuda,Q2 2022,7.98,
Bermuda,Q3 2022,7.98,
Bermuda,Q4 2022,7.98,
Bermuda,Q1 2023,7.98,
Bermuda,Q2 2023,7.98,
Bermuda,Q3 2023,7.98,
Bermuda,Q4 2023,7.98,
Bermuda,Q1 2024,7.98,
Bermuda,Q2 2024,7.98,
Bermuda,Q3 2024,7.98,
Bermuda,Q4 2024,7.98,
"Bonaire, Sint Eustatius and Saba",Q1 2006,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q2 2006,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q3 2006,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q4 2006,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q1 2007,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q2 2007,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q3 2007,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q4 2007,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q1 2008,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q2 2008,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q3 2008,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q4 2008,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q1 2009,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q2 2009,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q3 2009,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q4 2009,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q1 2010,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q2 2010,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q3 2010,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q4 2010,,Not applicable
"Bonaire, Sint Eustatius and Saba",Q1 2011,9.14,
"Bonaire, Sint Eustatius and Saba",Q2 2011,9.14,
"Bonaire, Sint Eustatius and Saba",Q2 2012,14.01,
"Bonaire, Sint Eustatius and Saba",Q3 2012,14.01,
"Bonaire, Sint Eustatius and Saba",Q4 2012,14.01,
"Bonaire, Sint Eustatius and Saba",Q1 2013,14.35,
"Bonaire, Sint Eustatius and Saba",Q2 2013,14.35,
"Bonaire, Sint Eustatius and Saba",Q3 2013,14.35,
"Bonaire, Sint Eustatius and Saba",Q4 2013,14.35,
"Bonaire, Sint Eustatius and Saba",Q1 2014,14.35,
"Bonaire, Sint Eustatius and Saba",Q2 2014,14.18,
"Bonaire, Sint Eustatius and Saba",Q3 2014,14.18,
"Bonaire, Sint Eustatius and Saba",Q4 2014,14.18,
"Bonaire, Sint Eustatius and Saba",Q1 2015,12.15,
"Bonaire, Sint Eustatius and Saba",Q2 2015,16.88,
"Bonaire, Sint Eustatius and Saba",Q3 2015,16.88,
"Bonaire, Sint Eustatius and Saba",Q4 2015,18.23,
"Bonaire, Sint Eustatius and Saba",Q1 2016,19.99,
"Bonaire, Sint Eustatius and Saba",Q2 2016,20,
"Bonaire, Sint Eustatius and Saba",Q3 2016,11.6,
"Bonaire, Sint Eustatius and Saba",Q4 2016,11.6,
"Bonaire, Sint Eustatius and Saba",Q1 2017,11.6,
"Bonaire, Sint Eustatius and Saba",Q2 2017,11.6,
"Bonaire, Sint Eustatius and Saba",Q3 2017,11.6,
"Bonaire, Sint Eustatius and Saba",Q4 2017,11.6,
"Bonaire, Sint Eustatius and Saba",Q1 2018,11.6,
"Bonaire, Sint Eustatius and Saba",Q2 2018,18.05,
"Bonaire, Sint Eustatius and Saba",Q3 2018,18.05,
"Bonaire, Sint Eustatius and Saba",Q4 2018,17.38,
"Bonaire, Sint Eustatius and Saba",Q1 2019,9.87,
"Bonaire, Sint Eustatius and Saba",Q2 2019,9.87,
"Bonaire, Sint Eustatius and Saba",Q3 2019,9.87,
"Bonaire, Sint Eustatius and Saba",Q4 2019,9.87,
"Bonaire, Sint Eustatius and Saba",Q1 2020,9.87,
"Bonaire, Sint Eustatius and Saba",Q2 2020,9.87,
"Bonaire, Sint Eustatius and Saba",Q3 2020,9.87,
"Bonaire, Sint Eustatius and Saba",Q4 2020,9.8,
"Bonaire, Sint Eustatius and Saba",Q1 2021,9.8,
"Bonaire, Sint Eustatius and Saba",Q2 2021,9.8,
"Bonaire, Sint Eustatius and Saba",Q3 2021,9.78,
"Bonaire, Sint Eustatius and Saba",Q4 2021,9.78,
"Bonaire, Sint Eustatius and Saba",Q1 2022,10.45,
"Bonaire, Sint Eustatius and Saba",Q2 2022,10.45,
"Bonaire, Sint Eustatius and Saba",Q3 2022,10.45,
"Bonaire, Sint Eustatius and Saba",Q4 2023,6.64,
"Bonaire, Sint Eustatius and Saba",Q1 2024,6.64,
"Bonaire, Sint Eustatius and Saba",Q2 2024,6.64,
"Bonaire, Sint Eustatius and Saba",Q3 2024,5.31,
"Bonaire, Sint Eustatius and Saba",Q4 2024,5.31,
Brazil,Q1 2006,165.34,
Brazil,Q2 2006,164.8,
Brazil,Q3 2006,160.33,
Brazil,Q4 2006,160.18,
Brazil,Q1 2007,161.12,
Brazil,Q2 2007,166.84,
Brazil,Q3 2007,165.23,
Brazil,Q4 2007,166.29,
Brazil,Q1 2008,167.35,
Brazil,Q2 2008,167.52,
Brazil,Q3 2008,170.5,
Brazil,Q4 2008,172.21,
Brazil,Q1 2009,166.76,
Brazil,Q2 2009,159.95,
Brazil,Q3 2009,155.48,
Brazil,Q4 2009,148.37,
Brazil,Q1 2010,142.97,
Brazil,Q2 2010,147.13,
Brazil,Q3 2010,149.54,
Brazil,Q4 2010,147.63,
Brazil,Q1 2011,146.45,
Brazil,Q2 2011,153.38,
Brazil,Q3 2011,157.98,
Brazil,Q4 2011,154.01,
Brazil,Q1 2012,144.83,
Brazil,Q2 2012,142.5,
Brazil,Q3 2012,144.99,
Brazil,Q4 2012,138.64,
Brazil,Q1 2013,136.64,
Brazil,Q2 2013,137.42,
Brazil,Q3 2013,140.27,
Brazil,Q4 2013,141.73,
Brazil,Q1 2014,135.5,
Brazil,Q2 2014,141.54,
Brazil,Q3 2014,138.28,
Brazil,Q4 2014,136.49,
Brazil,Q1 2015,133.27,
Brazil,Q2 2015,131.99,
Brazil,Q3 2015,133.65,
Brazil,Q4 2015,126.91,
Brazil,Q1 2016,128.56,
Brazil,Q2 2016,130.6,
Brazil,Q3 2016,127.97,
Brazil,Q4 2016,118.85,
Brazil,Q1 2017,115.79,
Brazil,Q2 2017,117.91,
Brazil,Q3 2017,120.2,
Brazil,Q4 2017,120.34,
Brazil,Q1 2018,120.01,
Brazil,Q2 2018,123.35,
Brazil,Q3 2018,122.69,
Brazil,Q4 2018,120.16,
Brazil,Q1 2019,115.84,
Brazil,Q2 2019,117.03,
Brazil,Q3 2019,117.44,
Brazil,Q4 2019,118.89,
Brazil,Q1 2020,117.55,
Brazil,Q2 2020,121.93,
Brazil,Q3 2020,117.96,
Brazil,Q4 2020,122.57,
Brazil,Q1 2021,119.26,
Brazil,Q2 2021,119.76,
Brazil,Q3 2021,119.88,
Brazil,Q4 2021,121.05,
Brazil,Q1 2022,125.09,
Brazil,Q2 2022,125.45,
Brazil,Q3 2022,124.46,
Brazil,Q4 2022,124.81,
Brazil,Q1 2023,126.17,
Brazil,Q2 2023,134.92,
Brazil,Q3 2023,135.44,
Brazil,Q4 2023,134.63,
Brazil,Q1 2024,137.62,
Brazil,Q2 2024,141.78,
Brazil,Q3 2024,155.68,
Brazil,Q4 2024,154.65,
British Virgin Islands,Q1 2006,13.3,
British Virgin Islands,Q2 2006,13.69,
British Virgin Islands,Q3 2006,11.94,
British Virgin Islands,Q4 2006,11.94,
British Virgin Islands,Q1 2007,11.94,
British Virgin Islands,Q2 2007,11.94,
British Virgin Islands,Q3 2007,14.77,
British Virgin Islands,Q4 2007,10.56,
British Virgin Islands,Q1 2008,10.56,
British Virgin Islands,Q2 2008,10.56,
British Virgin Islands,Q3 2008,10.56,
British Virgin Islands,Q4 2008,10.56,
British Virgin Islands,Q1 2009,10.56,
British Virgin Islands,Q2 2009,10.56,
British Virgin Islands,Q3 2009,10.56,
British Virgin Islands,Q4 2009,10.56,
British Virgin Islands,Q1 2010,10.56,
British Virgin Islands,Q2 2010,10.56,
British Virgin Islands,Q3 2010,10.56,
British Virgin Islands,Q4 2010,11.66,
British Virgin Islands,Q1 2011,11.66,
British Virgin Islands,Q2 2011,11.66,
British Virgin Islands,Q3 2011,11.66,
British Virgin Islands,Q4 2011,11.72,
British Virgin Islands,Q1 2012,11.72,
British Virgin Islands,Q2 2012,11.72,
British Virgin Islands,Q3 2012,11.72,
British Virgin Islands,Q4 2012,11.72,
British Virgin Islands,Q1 2013,11.72,
British Virgin Islands,Q2 2013,11.72,
British Virgin Islands,Q3 2013,11.72,
British Virgin Islands,Q4 2013,11.72,
British Virgin Islands,Q1 2014,11.72,
British Virgin Islands,Q2 2014,11.72,
British Virgin Islands,Q3 2014,11.72,
British Virgin Islands,Q4 2014,11.63,
British Virgin Islands,Q1 2015,11.63,
British Virgin Islands,Q2 2015,11.73,
British Virgin Islands,Q3 2015,11.73,
British Virgin Islands,Q4 2015,11.73,
British Virgin Islands,Q1 2016,11.73,
British Virgin Islands,Q2 2016,20.11,
British Virgin Islands,Q3 2016,20.11,
British Virgin Islands,Q4 2016,19.99,
British Virgin Islands,Q1 2017,20.04,
British Virgin Islands,Q2 2017,20.04,
British Virgin Islands,Q3 2017,22.87,
British Virgin Islands,Q4 2017,22.86,
British Virgin Islands,Q1 2018,22.86,
British Virgin Islands,Q2 2018,22.86,
British Virgin Islands,Q3 2018,22.86,
British Virgin Islands,Q4 2018,22.86,
British Virgin Islands,Q1 2019,20.37,
British Virgin Islands,Q2 2019,20.37,
British Virgin Islands,Q3 2019,20.45,
British Virgin Islands,Q4 2019,24.77,
British Virgin Islands,Q1 2020,21.94,
British Virgin Islands,Q2 2020,21.94,
British Virgin Islands,Q3 2020,21.94,
British Virgin Islands,Q4 2020,17.62,
British Virgin Islands,Q1 2021,17.62,
British Virgin Islands,Q2 2021,17.62,
British Virgin Islands,Q3 2021,17.62,
British Virgin Islands,Q4 2021,8.28,
British Virgin Islands,Q1 2022,8.28,
British Virgin Islands,Q2 2022,8.28,
British Virgin Islands,Q3 2022,8.28,
British Virgin Islands,Q4 2022,8.28,
British Virgin Islands,Q1 2023,8.28,
British Virgin Islands,Q2 2023,8.28,
British Virgin Islands,Q3 2023,8.28,
British Virgin Islands,Q4 2023,8.28,
British Virgin Islands,Q1 2024,8.28,
British Virgin Islands,Q2 2024,8.28,
British Virgin Islands,Q3 2024,8.28,
British Virgin Islands,Q4 2024,8.28,
Brunei Darussalam,Q1 2006,21.19,
Brunei Darussalam,Q2 2006,21.21,
Brunei Darussalam,Q3 2006,20.68,
Brunei Darussalam,Q4 2006,20.68,
Brunei Darussalam,Q1 2007,20.91,
Brunei Darussalam,Q2 2007,18.52,
Brunei Darussalam,Q3 2007,18.52,
Brunei Darussalam,Q4 2007,19.23,
Brunei Darussalam,Q1 2008,19.23,
Brunei Darussalam,Q2 2008,19.23,
Brunei Darussalam,Q3 2008,17.62,
Brunei Darussalam,Q4 2008,18.21,
Brunei Darussalam,Q1 2009,19.34,
Brunei Darussalam,Q2 2009,18.79,
Brunei Darussalam,Q3 2009,18.81,
Brunei Darussalam,Q4 2009,22.36,
Brunei Darussalam,Q1 2010,22.35,
Brunei Darussalam,Q2 2010,23.25,
Brunei Darussalam,Q3 2010,25.73,
Brunei Darussalam,Q4 2010,26.81,
Brunei Darussalam,Q1 2011,25.8,
Brunei Darussalam,Q2 2011,25.98,
Brunei Darussalam,Q3 2011,26.2,
Brunei Darussalam,Q4 2011,25.18,
Brunei Darussalam,Q1 2012,25.18,
Brunei Darussalam,Q2 2012,24.93,
Brunei Darussalam,Q3 2012,22.11,
Brunei Darussalam,Q4 2012,26.18,
Brunei Darussalam,Q1 2013,23.92,
Brunei Darussalam,Q2 2013,23.92,
Brunei Darussalam,Q3 2013,23.97,
Brunei Darussalam,Q4 2013,23.97,
Brunei Darussalam,Q1 2014,23.97,
Brunei Darussalam,Q2 2014,23.97,
Brunei Darussalam,Q3 2014,22.94,
Brunei Darussalam,Q4 2014,27.99,
Brunei Darussalam,Q1 2015,27.21,
Brunei Darussalam,Q2 2015,22.2,
Brunei Darussalam,Q3 2015,22.02,
Brunei Darussalam,Q4 2015,24.28,
